dummy_businesspersonalities,dummy_celebrities,dummy_entertainmentleisurebusiness,dummy_hiphop,dummy_music,dummy_nbaplayers,dummy_news,dummy_politics,dummy_sports,dummy_sportsfigures,dummy_sportsfitnessbusiness,dummy_television,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_sentiment,followers_count
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,63,1,0.4404,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62,4,-0.5122,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,104,4,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,224,1,0.4019,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47,1,0.6369,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,24,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,184,1,0.8221,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,96,1,0.2732,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,94,1,0.4005,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,92,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,77,1,0.4588,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,101,1,0.5093,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73,1,0.4019,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,129,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,68,0,0.915,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55,0,0.6908,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,38,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,90,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,150,0,0.9117,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,54,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,56,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,68,0,0.34,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,84,0,0.3612,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,90,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,99,0,0.5106,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,211,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,220,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,172,1,0.4682,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,55,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,180,1,0.4404,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,308,2,0.8854,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,58,1,0.5023,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,102,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,38,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,55,1,-0.1779,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,39,0,0.5994,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,321,1,0.7678,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,42,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35,2,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,96,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,91,1,0.6696,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,55,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,77,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,120,0,0.8979,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,186,1,0.8011,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159,1,0.69,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,302,1,0.8734,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,92,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,253,1,0.8213,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,115,1,0.6696,4695982
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,104,0,-0.2732,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,252,1,0.6783,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,194,1,0.6369,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,218,1,0.6476,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70,1,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,4,0.8805,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,203,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0.4019,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,174,4,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74,1,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0.4588,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0.2225,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,1,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.0,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0.7644,4695982
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,90,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,60,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,299,1,0.2942,4695982
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,40,0,0.5719,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0.0,4695982
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,70,1,0.8126,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162,1,0.4667,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,67,1,0.0,4695982
0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,202,1,0.0,4695982
0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,237,1,0.5574,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,83,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,92,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,81,1,-0.5267,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,67,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61,4,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52,4,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,44,3,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,246,3,0.9333,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,83,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,91,1,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,88,0,0.4738,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,35,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,304,4,0.952,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0.0,4695982
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,252,1,0.8975,4695982
0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,139,4,0.8065,4695982
0,0,1,0,1,0,0,0,1,0,1,0,2,1,1,185,1,0.0,4695982
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0.0,4159126
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,49,0,0.0,4159126
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,126,1,-0.5994,4159126
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,163,0,0.6486,4159126
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76,0,0.0,4159126
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,0,0.0,4159126
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0.7297,4159126
1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,135,0,0.8531,4159126
0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,213,0,0.9608,4159126
0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,280,0,0.128,4159126
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,51,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,163,0,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,42,1,0.0,570569
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,61,1,0.4939,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,48,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,207,0,0.5562,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,96,1,0.5837,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,36,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,62,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,55,0,0.717,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,227,0,0.8172,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,85,1,0.0,570569
0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,79,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,81,1,0.902,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,328,1,0.9576,570569
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,325,1,0.942,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,85,2,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,42,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,303,4,0.6705,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,42,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,76,0,0.2023,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,45,3,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,32,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,50,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,34,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40,2,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,73,0,0.2023,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,41,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67,1,0.5023,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,39,2,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,213,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,71,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,110,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,163,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,186,1,-0.3612,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,149,1,0.0,570569
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,48,1,0.3612,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,139,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,67,1,0.6114,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,1,0.5994,570569
0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,109,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,38,1,0.0,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0.7845,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,282,4,0.9044,570569
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0.0,570569
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,47,1,0.7579,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,92,4,0.7964,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,135,0,0.807,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,103,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,78,0,0.5994,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,68,1,0.4404,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,95,1,0.6908,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,58,4,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,66,0,0.5411,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,196,1,0.6124,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,70,1,0.802,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.34,9613510
0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,99,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,83,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,325,1,0.4767,9613510
0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,77,1,0.3612,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,37,0,-0.34,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,72,0,0.6696,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,30,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,104,1,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,107,1,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,105,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,31,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,41,2,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,34,0,0.6083,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,88,0,0.7154,9613510
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,107,0,0.8807,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,156,1,0.8689,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,83,2,0.8519,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,84,2,0.8519,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,302,0,0.9407,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,303,0,0.9407,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0.0,9613510
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,86,0,0.6239,9613510
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,81,1,0.6369,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,65,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,53,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,168,0,0.7762,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,23,0,-0.5093,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,41,0,-0.5093,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,123,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,39,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,43,2,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,27,0,0.6696,9613510
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,85,1,0.636,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,86,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,65,2,0.8478,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,42,0,-0.296,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,112,1,0.7901,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,82,0,0.9382,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,59,0,0.5104,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,150,1,0.9252,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,41,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,42,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,120,0,0.8172,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.7644,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.8932,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,78,2,0.7959,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,58,1,0.802,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,45,1,0.8313,9613510
0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,66,0,0.3786,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,47,1,0.7579,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,92,4,0.7964,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,135,0,0.807,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,103,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,78,0,0.5994,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,68,1,0.4404,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,95,1,0.6908,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,58,4,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,66,0,0.5411,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,196,1,0.6124,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,70,1,0.802,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.34,9613510
0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,99,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,83,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,325,1,0.4767,9613510
0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,77,1,0.3612,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,37,0,-0.34,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,72,0,0.6696,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,30,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,104,1,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,107,1,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,105,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,31,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,41,2,0.4588,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,34,0,0.6083,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,88,0,0.7154,9613510
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,107,0,0.8807,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,156,1,0.8689,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,83,2,0.8519,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,84,2,0.8519,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,302,0,0.9407,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,303,0,0.9407,9613510
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0.0,9613510
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,86,0,0.6239,9613510
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,81,1,0.6369,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,65,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,53,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,168,0,0.7762,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,23,0,-0.5093,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,41,0,-0.5093,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,123,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,39,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,43,2,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,27,0,0.6696,9613510
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,85,1,0.636,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,86,1,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,65,2,0.8478,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,42,0,-0.296,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,112,1,0.7901,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,82,0,0.9382,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,59,0,0.5104,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,150,1,0.9252,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,41,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,42,0,0.0,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,120,0,0.8172,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.7644,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,54,0,0.8932,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,78,2,0.7959,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,58,1,0.802,9613510
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,45,1,0.8313,9613510
0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,66,0,0.3786,9613510
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,27,0,0.8271,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,45,0,0.6988,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,55,1,0.8555,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,89,0,-0.8392,681899
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,7,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,65,2,0.5719,681899
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38,0,-0.7405,681899
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39,0,0.0,681899
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,53,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,31,2,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,93,0,0.9245,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,33,0,0.7788,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,25,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,30,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,51,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,34,1,0.7911,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,34,0,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,25,0,0.6369,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,28,3,0.0,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,17,0,0.5882,681899
0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,96,0,0.0,17379195
0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,194,0,0.8172,17379195
0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,293,1,0.82,17379195
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,293,1,0.8433,17379195
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,255,1,0.9492,17379195
0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,296,1,0.9439,17379195
0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,245,1,0.9453,17379195
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,45,0,0.0,17379195
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,69,0,0.7772,17379195
