dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,followers_count,impression_count
1,0,0,0,0,0,0,2,0,24,0,91094,214
1,0,0,0,0,0,0,1,1,155,0,91094,6983
1,0,0,0,0,0,0,3,0,62,0,91094,211
1,0,0,0,0,0,0,1,1,167,0,91094,14283
1,0,0,0,0,0,0,2,0,50,0,91094,310
1,0,0,0,0,0,0,2,0,44,0,91094,881
1,0,0,0,0,0,0,1,1,283,0,91094,10854
1,0,0,0,0,0,0,2,0,54,0,91094,106
1,0,0,0,0,0,0,1,1,165,0,91094,13325
1,0,0,0,0,0,0,1,1,115,0,91094,7965
1,0,0,0,0,0,0,1,1,194,0,91094,8714
1,0,0,0,0,0,0,1,1,196,0,91094,10427
0,0,0,0,1,0,0,1,1,130,0,91094,7647
1,0,0,0,0,0,0,2,0,22,0,91094,205
0,1,0,0,0,0,0,3,0,85,0,91094,686
1,0,0,0,0,0,0,1,1,279,0,91094,14275
1,0,0,0,0,0,0,2,0,40,0,91094,242
1,0,0,0,0,0,0,1,1,126,0,91094,13361
1,0,0,0,0,0,0,2,0,39,0,91094,162
0,1,0,0,0,0,0,1,1,221,0,91094,15779
0,1,0,0,0,0,0,0,1,104,0,91094,27833
1,0,0,0,0,0,0,1,1,202,0,91094,8052
1,0,0,0,0,0,0,1,1,138,0,91094,13689
1,0,0,0,0,0,0,2,0,39,0,91094,102
1,0,0,0,0,0,0,2,0,37,0,91094,106
1,0,0,0,0,0,0,1,1,206,0,91094,15907
0,0,0,0,0,1,0,0,1,28,0,91094,11520
1,0,0,0,0,0,1,0,0,179,3,91094,23261
1,0,0,0,0,0,0,1,1,274,0,91094,16926
0,0,0,0,0,0,0,0,1,26,0,91094,17840
1,0,0,0,0,0,0,2,0,41,0,91094,574
1,0,0,0,0,0,0,1,1,133,0,91094,10100
0,0,0,0,0,1,0,1,0,241,0,91094,4052
0,0,0,0,0,0,0,0,0,244,2,91094,29376
0,0,0,0,0,1,0,0,0,207,2,91094,24144
1,0,0,0,0,0,0,2,0,46,0,91094,144
1,0,0,0,0,0,0,1,1,276,0,91094,12083
0,0,0,0,0,0,0,1,0,52,0,91094,357
1,0,0,0,0,0,0,14,0,206,0,91094,420
1,0,0,0,0,0,0,2,0,23,0,91094,159
1,0,0,0,0,0,0,1,1,254,0,91094,17295
0,1,0,0,0,0,0,1,1,190,0,91094,9246
1,0,0,0,0,0,0,2,0,33,0,91094,120
1,0,0,0,0,0,0,1,1,274,0,91094,11397
0,0,0,0,0,1,0,2,0,156,0,91094,107
1,0,0,0,0,0,0,2,0,28,0,91094,364
0,0,0,0,0,0,0,3,0,243,0,91094,299
0,0,0,0,0,0,0,0,0,136,2,91094,14640
1,0,0,0,0,0,0,1,1,118,0,91094,15622
1,0,0,0,0,0,0,2,0,37,0,91094,122
1,0,0,0,0,0,0,2,0,55,0,91094,149
1,0,0,0,0,0,0,1,1,84,0,91094,8804
0,1,0,0,0,0,0,1,1,178,0,91094,13745
0,0,0,0,1,0,0,1,1,140,0,91094,16334
1,0,0,0,0,0,0,1,1,67,0,91094,11293
0,0,0,0,0,0,0,5,0,117,0,91094,396
1,0,0,0,0,0,0,2,0,39,0,91094,159
1,0,0,0,0,0,0,1,1,108,0,91094,12873
1,0,0,0,0,0,0,2,0,81,0,91094,410
1,0,0,0,0,0,0,2,0,86,0,91094,172
1,0,0,0,0,0,0,2,0,121,0,91094,143
1,0,0,0,0,0,0,2,0,51,0,91094,127
1,0,0,0,0,0,0,1,1,133,0,91094,19298
1,0,0,0,0,0,0,3,0,41,0,91094,140
1,0,0,0,0,0,0,0,1,168,0,91094,14204
0,0,0,0,0,0,0,11,0,382,0,91094,416
1,0,0,0,0,0,0,1,1,235,0,91094,11187
1,0,0,0,0,0,0,10,0,257,0,91094,522
1,0,0,0,0,0,0,1,1,209,0,91094,10296
1,0,0,0,0,0,0,0,1,42,0,91094,15080
0,0,0,0,0,0,0,1,1,131,0,91094,7084
1,0,0,0,0,0,0,2,0,76,0,91094,174
1,0,0,0,0,0,0,1,1,203,0,91094,20551
1,0,0,0,0,0,0,1,1,147,0,91094,7344
1,0,0,0,0,0,0,1,1,149,0,91094,6973
0,1,0,0,0,0,0,1,1,96,0,91094,10281
0,1,0,0,0,0,0,1,1,133,0,91094,17719
1,0,0,0,0,0,0,1,1,86,0,91094,6971
1,0,0,0,0,0,0,1,1,132,0,91094,19697
1,0,0,0,0,0,0,3,0,44,0,91094,512
1,0,0,0,0,0,0,1,1,86,0,91094,15668
0,1,0,0,0,0,0,1,1,180,0,91094,8806
0,0,0,1,0,0,0,1,0,44,0,91094,1987
1,0,0,0,0,0,0,5,0,197,0,91094,275
1,0,0,0,0,0,0,2,0,47,0,91094,117
1,0,0,0,0,0,0,5,0,99,0,91094,528
0,1,0,0,0,0,0,1,1,244,1,91094,16641
0,0,0,0,1,0,0,13,0,183,0,91094,136
1,0,0,0,0,0,0,1,1,117,0,91094,8708
1,0,0,0,0,0,0,2,0,46,0,91094,141
1,0,0,0,0,0,0,2,0,44,0,91094,138
1,0,0,0,0,0,0,1,1,116,0,91094,16960
1,0,0,0,0,0,0,0,1,77,0,91094,7551
1,0,0,0,0,0,0,2,0,46,0,91094,156
1,0,0,0,0,0,0,1,1,163,0,91094,13179
1,0,0,0,0,0,0,2,0,23,0,91094,194
1,0,0,0,0,0,0,1,1,200,0,91094,18774
1,0,0,0,0,0,0,2,0,44,0,91094,211
1,0,0,0,0,0,0,1,1,99,0,91094,8993
0,0,0,0,1,0,0,1,1,123,0,91094,39915
1,0,0,0,0,0,0,2,0,21,0,91094,109
1,0,0,0,0,0,0,2,0,26,0,91094,118
0,0,0,0,0,0,0,1,0,40,0,91094,10677
1,0,0,0,0,0,0,5,0,93,0,91094,997
1,0,0,0,0,0,0,1,1,272,0,91094,14356
1,0,0,0,0,0,0,2,0,41,0,91094,116
1,0,0,0,0,0,0,2,0,89,0,91094,171
0,1,0,0,0,0,0,1,1,205,0,91094,10783
1,0,0,0,0,0,0,1,1,117,0,91094,7488
1,0,0,0,0,0,0,2,0,40,0,91094,127
1,0,0,0,0,0,0,1,1,192,0,91094,10736
1,0,0,0,0,0,0,2,0,71,0,91094,103
0,0,0,0,0,0,0,1,1,129,0,91094,7431
1,0,0,0,0,0,0,2,0,40,0,91094,131
1,0,0,0,0,0,0,2,0,39,0,91094,259
1,0,0,0,0,0,0,2,0,23,0,91094,215
1,1,0,0,0,0,0,1,1,141,0,91094,11819
1,0,0,0,0,0,0,2,0,32,0,91094,102
1,0,0,0,0,0,0,1,1,146,0,91094,6926
0,0,0,0,0,0,0,3,0,40,0,91094,566
0,0,0,0,0,0,0,4,0,51,0,91094,191
1,0,0,0,0,0,0,2,0,38,0,91094,483
1,0,0,0,0,0,0,1,1,186,0,91094,8293
1,0,0,0,0,0,0,6,0,81,0,91094,556
1,0,0,0,0,0,0,2,0,45,0,91094,824
1,0,0,0,0,0,0,2,0,25,0,91094,522
1,0,0,0,0,0,0,2,0,82,0,91094,1769
1,0,0,0,0,0,0,5,0,315,0,91094,365
1,0,0,0,0,0,0,2,0,72,0,91094,1074
1,0,0,0,0,0,0,4,0,168,0,91094,8828
0,1,0,0,0,0,0,1,1,214,0,91094,84210
1,0,0,0,0,0,0,0,1,48,0,91094,113555
0,0,0,0,0,0,0,1,1,132,0,91094,17598
1,0,0,0,0,0,0,1,1,132,0,91094,8179
0,0,0,0,0,0,0,0,0,298,2,91094,55020
0,0,0,0,0,0,0,0,0,160,2,91094,35527
1,0,0,0,0,0,0,14,0,251,0,91094,1896
1,0,0,0,0,0,0,2,0,82,0,91094,366
1,0,0,0,0,0,0,0,1,39,0,91094,9424
1,0,0,0,0,0,0,2,0,23,0,91094,113
1,0,0,0,0,0,0,2,0,26,0,91094,190
1,0,0,0,0,0,0,2,0,28,0,91094,123
1,0,0,0,0,0,0,1,1,275,0,91094,15216
1,0,0,0,0,0,0,2,0,29,0,91094,400
1,0,0,0,0,0,0,1,1,274,0,91094,57991
0,0,0,0,0,0,0,2,0,159,0,91094,161
1,0,0,0,0,0,0,2,0,43,0,91094,180
1,0,0,0,0,0,0,1,1,122,0,91094,15064
1,0,0,0,0,0,0,2,0,55,0,91094,238
1,0,0,0,0,0,0,1,1,140,0,91094,4963
1,0,0,0,0,0,0,1,1,145,0,91094,13965
1,0,0,0,0,0,0,1,1,118,0,91094,6589
1,0,0,0,0,0,0,3,0,53,0,91094,655
1,0,0,0,0,0,0,2,0,70,0,91094,1790
1,0,0,0,0,0,0,1,1,169,0,91094,22412
0,0,0,0,0,0,0,0,0,279,2,91094,46443
1,0,0,0,0,0,1,0,0,42,1,8869,562
1,1,0,0,0,0,0,0,1,25,0,938059,52392
1,1,0,0,0,0,0,3,0,47,0,938059,1159
1,1,0,0,0,0,0,0,1,207,0,938059,148312
0,1,0,0,0,0,1,0,1,275,0,938059,20315
0,1,0,0,0,0,1,0,1,296,1,938059,318576
1,1,0,0,0,0,1,0,1,273,0,938059,29090
0,1,0,0,0,0,0,0,0,243,0,938059,21277
1,1,0,0,0,0,0,0,1,300,1,938059,840539
0,1,0,0,0,0,1,0,0,159,0,938059,43897
0,1,0,0,0,0,1,0,1,170,0,938059,80517
0,1,0,0,0,0,1,1,0,233,0,938059,44332
1,1,0,0,0,0,1,2,0,212,1,938059,310274
1,1,0,0,0,0,1,2,0,228,0,938059,37026
1,1,0,0,0,0,1,2,0,205,1,938059,257648
0,1,0,0,0,0,0,0,1,26,0,938059,62604
1,1,0,0,0,0,0,3,0,173,0,938059,27591
1,1,0,0,0,0,0,3,0,170,1,938059,236365
0,1,0,0,0,0,0,0,1,26,0,938059,93535
0,1,0,0,0,0,0,0,1,273,0,938059,21200
0,1,0,0,0,0,1,0,1,287,1,938059,83357
1,1,0,0,0,0,0,0,1,26,0,938059,95572
0,1,0,0,0,0,0,0,1,278,0,938059,22610
0,1,0,0,0,0,0,0,1,262,1,938059,145340
0,1,0,0,0,0,2,0,1,299,1,938059,24400
0,1,0,0,0,0,2,0,1,311,1,938059,67816
0,1,0,0,0,0,0,0,1,235,0,938059,23590
0,1,0,0,0,0,0,0,1,227,1,938059,80743
0,1,0,0,0,0,1,0,0,280,0,938059,25427
0,1,0,0,0,0,1,0,0,303,1,938059,86618
0,1,0,0,0,0,1,0,1,222,0,938059,21695
0,1,0,0,0,0,1,0,1,222,1,938059,65837
0,1,0,0,0,0,2,1,1,254,0,938059,24393
0,1,0,0,0,0,1,1,1,245,1,938059,71365
0,0,0,0,1,0,0,0,0,23,1,778597,8625
0,0,0,0,1,0,0,0,0,23,1,778597,5533
0,0,0,0,1,0,0,0,0,23,1,778597,4495
0,0,0,0,1,0,0,0,0,23,1,778597,11422
0,0,0,0,1,0,0,0,0,23,1,778597,8196
0,0,0,0,1,0,1,1,1,288,1,778597,6954
0,0,0,0,1,0,0,0,1,23,0,778597,3207
0,0,0,0,1,0,1,0,1,289,0,778597,14979
0,0,0,0,1,0,0,0,1,81,0,778597,13975
1,0,0,0,1,0,0,0,1,301,0,778597,87050
0,0,0,0,1,0,1,0,0,302,1,778597,69643
0,0,0,0,1,0,0,2,1,232,0,778597,5370
0,0,0,0,1,0,1,0,0,296,1,778597,7193
0,0,0,0,1,0,1,0,0,300,1,778597,16456
0,0,0,0,1,0,1,3,0,178,1,778597,3645
0,0,0,0,1,0,1,0,0,279,0,778597,13827
0,0,0,0,1,0,1,0,0,302,1,778597,48723
1,0,0,0,1,0,1,3,0,149,1,778597,5877
0,0,0,0,1,0,1,0,0,281,4,778597,7439
0,0,0,0,1,0,2,2,1,218,0,778597,7662
0,0,0,0,1,0,1,0,1,303,0,778597,35040
0,0,0,0,1,0,3,0,1,190,1,778597,7455
0,0,0,0,1,0,1,0,1,279,0,778597,47958
0,0,0,0,1,0,1,0,1,298,0,778597,14064
0,0,0,0,1,0,0,0,1,280,0,778597,6479
0,0,0,0,1,0,3,0,0,280,0,778597,49278
0,0,0,0,1,0,1,0,1,304,0,778597,20317
0,0,0,0,1,0,2,0,0,279,0,778597,34200
0,0,0,0,1,0,1,0,1,303,0,778597,43428
0,0,0,0,1,0,1,0,0,279,0,778597,89690
0,0,0,0,1,0,2,0,0,279,0,778597,25699
0,0,0,0,1,0,2,0,0,303,1,778597,5105
0,0,0,0,1,0,1,1,0,297,1,778597,45993
0,0,0,0,1,0,1,0,0,279,0,778597,114830
0,0,0,0,1,0,1,0,0,276,0,778597,115206
0,0,0,0,1,0,1,0,0,278,0,778597,11147
0,1,0,0,1,0,1,0,1,293,0,778597,17552
0,0,0,0,1,0,1,0,0,279,0,778597,21432
0,0,0,0,1,0,1,2,0,279,1,778597,14472
0,0,0,0,1,0,1,0,0,301,1,778597,9159
0,0,0,0,1,0,2,0,0,269,0,778597,5282
0,0,0,0,1,0,1,0,0,279,0,778597,86115
0,0,0,0,1,0,1,0,0,302,1,778597,12383
0,0,0,0,1,0,2,0,0,304,1,778597,17048
0,0,0,0,1,0,0,0,0,304,1,778597,23563
0,0,0,0,1,0,0,0,0,300,1,778597,45202
0,0,0,0,1,0,2,0,1,283,0,778597,23144
0,0,0,0,1,0,1,0,0,286,1,778597,24006
0,0,0,0,1,0,0,0,0,304,1,778597,101913
0,0,0,0,1,0,1,0,0,279,0,778597,133308
0,0,0,0,1,0,1,0,0,280,0,778597,19414
0,0,0,0,1,0,0,0,0,290,1,778597,360066
0,0,0,0,1,0,0,1,0,274,0,778597,10590
0,0,0,0,1,0,1,0,0,279,0,778597,95468
0,0,0,0,1,0,3,0,0,140,0,778597,14089
0,0,0,0,1,0,1,0,0,303,1,778597,11102
0,0,0,0,1,0,1,0,1,279,0,778597,13133
0,0,0,0,1,0,1,1,0,296,1,778597,90396
1,1,0,0,1,0,0,1,1,58,0,778597,13357
0,0,0,0,1,0,1,0,0,279,0,778597,20954
0,0,0,0,1,0,2,0,0,279,0,778597,58566
0,0,0,0,1,0,3,1,0,273,0,778597,82239
0,0,0,0,1,0,1,0,0,268,0,778597,48896
0,0,0,0,1,0,1,0,0,268,0,778597,16428
0,0,0,0,1,0,1,0,0,304,1,778597,47880
0,0,0,0,1,0,1,0,0,303,1,778597,24818
0,0,0,0,1,0,2,0,0,277,0,778597,182850
0,0,0,0,1,0,1,0,0,276,0,778597,52221
0,0,0,0,1,0,3,0,0,277,0,778597,31358
0,0,0,0,1,0,1,0,1,280,0,778597,12628
0,0,0,0,1,0,1,1,0,284,1,778597,21966
0,0,0,0,1,0,1,0,0,302,2,778597,15057
0,0,0,0,1,0,1,0,0,278,0,778597,153567
0,0,0,0,1,0,0,1,1,139,0,778597,33489
0,0,0,0,1,0,1,1,1,276,0,778597,5328
0,0,0,0,1,0,0,0,0,167,1,778597,19721
0,0,0,0,1,0,0,0,1,303,0,112259,34047
0,0,0,0,1,0,0,2,1,252,0,112259,16481
0,0,0,0,1,0,2,0,0,266,4,112259,3739
0,0,0,0,1,0,0,1,0,33,0,112259,1947
0,0,0,0,1,0,0,0,1,64,0,112259,4536
0,0,0,0,1,0,0,2,1,302,0,112259,33312
0,0,0,0,1,0,0,1,0,257,2,112259,4326
0,0,0,0,1,0,1,0,0,256,2,112259,8871
0,0,0,0,1,0,0,0,1,47,0,112259,11318
0,0,0,0,1,0,0,0,1,297,0,112259,14850
0,0,0,0,1,0,0,0,1,220,0,112259,9085
0,0,0,0,1,0,2,2,1,220,0,112259,4684
0,0,0,0,1,0,0,0,0,32,1,112259,23297
0,0,0,0,1,0,0,2,0,300,2,112259,18635
0,0,0,0,1,0,0,1,0,292,1,112259,1386
0,0,0,0,1,0,0,1,0,154,1,112259,1989
0,0,0,0,1,0,0,1,0,290,1,112259,1213
0,0,0,0,1,0,0,0,0,255,1,112259,2871
0,0,0,0,1,0,0,1,0,281,1,112259,2160
0,0,0,0,1,0,1,0,0,284,1,112259,1795
0,0,0,0,1,0,1,0,0,165,1,112259,1176
0,0,0,0,1,0,1,0,0,255,1,112259,1421
0,0,0,0,1,0,1,0,0,287,1,112259,14595
0,0,0,0,1,0,0,0,1,242,0,112259,11748
0,0,0,0,1,0,0,0,1,176,0,112259,15337
0,0,0,0,1,0,2,3,0,117,1,112259,2274
0,0,0,0,1,0,0,0,1,154,0,112259,7554
0,0,0,0,1,0,0,1,1,184,0,112259,11350
0,0,0,0,1,0,1,1,0,279,4,112259,8350
0,0,0,0,1,0,0,3,0,300,1,112259,37818
0,0,0,0,1,0,0,2,1,248,0,112259,31186
0,0,0,0,1,0,2,2,1,276,0,112259,14128
0,0,0,0,1,0,0,1,0,290,1,112259,2124
0,0,0,0,1,0,1,0,0,281,1,112259,3113
0,0,0,0,1,0,0,1,0,243,1,112259,7172
0,0,0,0,1,0,2,2,0,116,1,112259,2649
0,0,0,0,1,0,0,0,1,113,0,112259,11878
0,0,0,0,1,0,0,0,1,276,0,112259,25197
0,0,0,0,1,0,2,0,0,244,4,112259,7493
0,0,0,0,1,0,2,1,1,280,0,112259,2742
0,0,0,0,1,0,1,0,0,72,0,112259,5123
0,0,0,0,1,0,1,0,0,259,0,112259,8740
0,0,0,0,1,0,1,0,0,260,0,112259,10579
0,0,0,0,1,0,0,1,1,244,0,112259,13027
0,0,0,0,1,0,0,1,1,302,0,112259,21573
0,0,0,0,1,0,0,1,0,222,1,112259,2535
0,0,0,0,1,0,0,1,0,244,1,112259,2958
0,0,0,0,1,0,0,1,0,288,1,112259,2936
0,0,0,0,1,0,0,1,0,258,1,112259,2659
0,0,0,0,1,0,1,1,0,269,1,112259,17150
0,0,0,0,1,0,0,2,1,77,0,112259,3596
0,0,0,0,1,0,0,0,1,137,0,112259,8453
0,0,0,0,1,0,0,0,1,237,0,112259,32683
0,0,0,0,1,0,0,0,1,116,0,112259,7499
0,0,0,0,1,0,0,0,1,152,0,112259,15591
0,0,0,0,1,0,0,0,1,136,0,112259,7160
0,0,0,0,1,0,2,0,0,97,2,112259,4703
0,0,0,0,1,0,1,0,0,256,2,112259,2384
0,0,0,0,1,0,3,0,0,259,4,112259,5743
0,0,0,0,1,0,0,1,0,61,1,112259,119873
0,0,0,0,1,0,0,2,0,229,3,112259,25906
0,0,0,0,1,0,0,0,0,293,1,112259,7612
0,0,0,0,1,0,0,0,0,284,1,112259,2402
0,0,0,0,1,0,0,0,0,304,1,112259,5185
0,0,0,0,1,0,0,0,0,278,1,112259,8382
0,0,0,0,1,0,0,2,0,298,1,112259,12201
0,0,0,0,1,0,0,1,1,273,0,112259,18591
0,0,0,0,1,0,0,0,1,265,0,112259,7597
0,0,0,0,1,0,0,0,1,48,0,112259,7665
0,0,0,0,1,0,0,0,1,269,0,112259,3426
0,0,0,0,1,0,3,0,1,296,0,112259,4983
0,0,0,0,1,0,1,1,1,181,0,112259,1817
0,0,0,0,1,0,0,0,1,262,0,112259,121270
0,0,0,0,1,0,1,0,0,228,4,112259,8347
0,0,0,0,1,0,3,0,1,149,0,112259,4563
0,0,0,0,1,0,0,0,1,177,0,112259,14555
0,0,0,0,1,0,0,1,1,105,0,112259,17016
0,0,0,0,1,0,0,1,1,268,0,112259,3180
0,0,0,0,1,0,1,1,1,159,1,112259,4532
0,0,0,0,1,0,2,0,1,187,0,112259,6108
0,0,0,0,1,0,1,0,1,237,0,112259,6326
0,0,0,0,1,0,1,0,0,247,1,112259,2568
0,0,0,0,1,0,0,0,0,160,1,112259,3066
0,0,0,0,1,0,0,0,0,270,1,112259,2592
0,0,0,0,1,0,0,0,0,169,1,112259,3057
0,0,0,0,1,0,0,0,0,304,1,112259,2926
0,0,0,0,1,0,1,0,0,262,1,112259,3075
0,0,0,0,1,0,1,1,0,298,1,112259,2197
0,0,0,0,1,0,0,0,0,254,1,112259,24519
0,0,0,0,1,0,4,3,0,135,1,112259,4036
0,0,0,0,1,0,4,1,0,301,1,112259,5081
0,0,0,0,1,0,2,0,1,224,4,112259,12815
0,0,0,0,1,0,1,1,1,289,4,112259,4741
0,0,0,0,1,0,0,1,1,120,0,112259,10912
0,0,0,0,1,0,0,0,1,278,0,112259,15017
0,0,0,0,1,0,0,0,1,31,0,112259,134229
0,0,0,0,1,0,1,0,1,290,0,112259,13050
0,0,0,0,1,0,3,0,1,230,0,112259,7252
0,0,0,0,1,0,0,0,1,249,0,112259,19438
0,0,0,0,1,0,0,0,1,276,0,112259,33221
0,0,0,0,1,0,0,0,1,301,0,112259,26687
0,0,0,0,1,0,0,1,0,279,0,112259,12075
0,0,0,0,1,0,0,0,0,242,4,112259,9846
0,0,0,0,1,0,2,0,0,202,4,112259,6362
0,0,0,0,1,0,0,0,1,186,1,112259,3612
0,0,0,0,1,0,0,1,0,199,1,112259,5687
0,0,0,0,1,0,1,0,0,183,1,112259,15445
0,0,0,0,1,0,0,1,1,242,0,112259,3335
0,0,0,0,1,0,1,0,1,149,1,112259,12814
0,0,0,0,1,0,0,2,1,265,0,112259,19807
0,0,0,0,1,0,0,4,0,75,0,112259,802
0,0,0,0,1,0,2,0,1,257,4,112259,9670
0,0,0,0,1,0,1,0,0,237,4,112259,8613
0,0,0,0,1,0,0,0,1,137,0,112259,5117
0,0,0,0,1,0,0,1,1,274,0,112259,4839
0,0,0,0,1,0,0,0,0,265,1,112259,16542
0,0,0,0,1,0,0,1,1,107,0,112259,3550
0,0,0,0,1,0,0,1,1,273,0,112259,3103
0,0,0,0,1,0,2,2,0,184,3,112259,8211
0,0,0,0,1,0,3,0,0,247,4,112259,7384
0,0,0,0,1,0,0,0,1,279,0,112259,11945
0,0,0,0,1,0,4,0,0,298,1,112259,4334
0,0,0,0,1,0,0,1,1,143,0,112259,4258
0,0,0,0,1,0,2,0,0,295,4,112259,7362
0,0,0,0,1,0,0,0,1,280,0,112259,6647
0,0,0,0,1,0,0,0,0,122,1,112259,165239
0,0,0,0,1,0,0,0,1,287,0,112259,4671
0,0,0,0,1,0,0,2,0,234,0,112259,133
0,0,0,0,1,0,0,0,1,239,0,112259,12598
0,0,0,0,1,0,0,0,2,154,1,112259,3543
0,0,0,0,1,0,0,0,1,280,0,112259,5005
0,0,0,0,1,0,0,1,1,116,0,112259,2993
0,0,0,0,1,0,1,2,1,229,0,112259,3750
0,0,0,0,1,0,0,0,1,88,0,112259,3122
0,0,0,0,1,0,0,0,1,238,0,112259,8355
0,0,0,0,1,0,0,1,1,248,0,112259,6154
0,0,0,0,1,0,1,0,0,187,4,112259,12016
0,0,0,0,1,0,6,0,1,273,0,112259,2779
0,0,0,0,1,0,3,1,0,214,1,112259,6996
0,0,0,0,1,0,5,0,0,296,1,112259,6771
0,1,0,0,1,0,3,0,0,246,0,112259,10931
0,0,0,0,1,0,0,0,1,40,0,112259,4419
0,0,0,0,1,0,0,1,1,299,0,112259,2340
0,0,0,0,1,0,0,0,1,271,0,112259,1219
0,0,0,0,1,0,1,0,1,265,0,112259,1753
0,0,0,0,1,0,3,1,1,280,0,112259,4495
0,0,0,0,1,0,0,1,1,91,0,112259,1910
0,0,0,0,1,0,1,1,0,257,1,112259,1697
0,0,0,0,1,0,2,0,0,294,1,112259,2798
0,0,0,0,1,0,1,2,0,297,1,112259,4297
0,0,0,0,1,0,3,0,1,292,0,112259,8024
0,0,0,0,1,0,3,0,1,302,1,112259,18479
0,0,0,0,1,0,0,0,1,152,0,112259,5542
0,0,0,0,1,0,0,0,1,230,0,112259,6945
0,0,0,0,1,0,0,1,1,183,0,112259,4813
0,0,0,0,1,0,1,0,0,278,0,112259,15236
0,0,0,0,1,0,2,0,0,271,0,112259,3698
0,0,0,0,1,0,2,0,0,207,0,112259,3914
0,0,0,0,1,0,2,0,0,259,0,112259,3110
0,0,0,0,1,0,2,0,0,166,0,112259,63793
0,0,0,0,1,0,0,0,1,237,0,112259,10914
0,0,0,0,1,0,0,0,1,178,0,112259,8308
0,0,0,0,1,0,0,0,1,261,0,112259,3054
0,0,0,0,1,0,0,0,1,263,0,112259,34768
0,0,0,0,1,0,0,0,1,96,0,112259,5735
0,0,0,0,1,0,0,0,0,303,1,112259,2035
0,0,0,0,1,0,0,0,0,196,1,112259,2672
0,0,0,0,1,0,1,0,0,179,1,112259,1358
0,0,0,0,1,0,1,0,0,295,1,112259,1535
0,0,0,0,1,0,1,0,0,249,1,112259,1456
0,0,0,0,1,0,1,2,0,301,1,112259,1456
0,0,0,0,1,0,0,0,0,234,1,112259,10219
0,1,0,0,0,0,0,1,0,48,1,80721,214
0,1,0,0,0,0,0,0,0,23,1,80721,32964
1,0,0,0,0,0,0,0,1,264,1,2023496,243968
1,0,0,0,0,0,0,0,1,264,1,2023496,243968
1,0,0,0,0,0,0,0,1,154,0,270128,35961
1,0,0,0,0,0,1,0,2,231,0,270128,201783
0,0,0,0,0,0,0,0,1,71,0,270128,311552
0,0,0,0,1,0,0,2,0,99,1,270128,8885
0,0,0,1,0,0,0,2,1,264,0,270128,29878
0,0,0,0,0,0,3,0,1,278,0,270128,357023
0,0,0,0,0,0,0,0,1,125,0,270128,222428
0,0,0,0,0,0,0,0,1,191,0,270128,28958
1,0,0,0,0,0,0,1,1,122,0,270128,25796
1,0,0,0,0,0,0,0,1,107,0,270128,565163
0,0,0,0,1,0,0,0,2,190,1,270128,21888
0,0,0,0,0,0,0,0,1,215,0,270128,69969
1,0,0,0,0,0,0,0,1,280,0,270128,85753
0,1,0,0,0,0,1,0,1,229,0,270128,11926
1,1,0,0,0,0,0,0,1,71,0,270128,19014
0,0,0,0,1,0,2,1,1,264,0,270128,79679
0,1,0,0,0,0,0,0,2,171,0,270128,546675
0,1,0,0,0,0,0,0,1,217,0,270128,111236
0,0,0,0,0,0,0,2,1,223,0,270128,47909
1,0,0,0,0,0,0,0,1,116,0,270128,10371
1,0,0,0,0,0,1,0,1,276,0,270128,21496
1,0,0,0,1,0,0,1,2,293,0,270128,30540
1,0,0,0,0,0,0,1,1,137,0,270128,12856
0,0,0,0,1,0,1,1,1,279,0,270128,14231
0,0,0,0,0,0,0,0,1,103,0,270128,41350
1,0,0,0,0,0,0,0,1,153,0,270128,8618
1,0,0,0,0,0,1,1,1,327,1,270128,34327
1,1,0,0,0,0,0,0,1,174,0,270128,7812
1,0,0,0,0,0,0,1,1,114,0,270128,10633
0,0,0,0,0,0,0,0,1,249,0,270128,37822
0,0,0,0,1,0,0,2,1,254,0,270128,12860
1,0,0,0,0,0,0,0,1,71,0,270128,12189
0,1,0,0,0,0,0,0,1,38,0,270128,30476
0,0,0,1,0,0,0,1,2,202,0,270128,12983
0,0,0,0,1,0,0,0,1,58,0,270128,51066
1,0,0,0,0,0,0,0,1,222,0,270128,49748
0,0,0,0,1,0,0,2,1,294,0,270128,21620
0,0,0,0,0,0,0,1,1,283,0,270128,35811
0,0,0,0,0,0,0,0,1,134,0,270128,42176
0,0,0,0,0,0,0,2,0,214,1,270128,10703
0,0,0,0,0,0,0,0,1,109,0,270128,10211
1,1,0,0,0,0,0,1,1,188,0,270128,65331
0,0,0,0,0,0,1,0,1,204,0,270128,71810
0,0,0,0,0,0,0,0,1,106,0,270128,10871
0,0,0,0,0,0,1,1,0,302,1,270128,24087
0,0,0,0,1,0,0,0,1,131,0,270128,15218
1,0,0,0,0,0,0,1,1,67,0,277586,3559
0,1,0,0,0,0,0,0,1,44,0,721976,47755
1,1,0,0,0,0,1,0,1,76,0,721976,25877
0,1,0,0,0,0,1,0,1,128,0,721976,47289
0,0,0,0,0,1,0,1,0,60,1,721976,31582
0,1,0,0,0,0,1,0,1,106,0,721976,75620
1,1,0,0,0,0,0,3,0,267,4,721976,25743
1,1,0,0,0,0,0,1,1,65,0,721976,30611
0,1,0,0,0,0,0,0,1,65,0,721976,77378
0,0,0,0,0,1,0,0,1,76,0,721976,33104
